1	1	2.34972107349204	-1.37420190800182	1.14417553877469
1	1	0.201389847603344	1.89160500131606	0.357446547684926
1	1	0.406552733316974	0.159731201645756	0.160645455749725
0	1	-0.214583363542843	-0.313336559659014	-0.115641882577461
1	1	-0.340858453971438	0.691843229965465	-0.475832194129607
0	1	-0.680411137167026	0.0416620823576399	-0.769881914155481
1	1	-0.791391655721769	0.241490209491424	-0.233646822562774
1	1	1.23199905577374	1.45406531106179	1.18782934300381
1	1	-0.20129146897178	2.2112258915218	-0.428031576211644
0	1	0.0120447343992501	0.54963967982182	-1.33670520717356
1	1	-1.17876938064331	1.44885045508323	1.58397475975831
0	1	-1.02781230462348	-0.663406421097307	-0.394196984617163
0	1	-0.337441879835589	-0.594324150349402	-0.136096035703832
0	1	-1.34181885346115	-0.549874397044792	-0.404226695323689
1	1	-0.984086727207178	0.343725926891108	0.94810171662553
1	1	0.167685911721371	-0.0856254163131999	0.911751649882354
1	1	-0.317629262341368	0.55258024556837	1.61661775021783
0	1	0.113358051360364	-0.770862681880892	-0.691623907262841
1	1	0.0873822043583507	-1.99254680958864	2.24808343175074
1	1	0.507428611766419	0.688891132414415	0.0939321514078673
0	1	-0.0899531906381783	-1.3727216451084	-0.711416310357949
1	1	0.0473709122512635	2.00451856954757	0.290213342631474
1	1	1.84710871130315	0.461868065608164	-1.87341886942591
0	1	-0.68342348917237	-0.0151097264709855	1.07334918490819
1	1	-0.932504555647027	1.2639284659618	-0.177422528162743
0	1	-1.60995774700379	0.449229876733251	-1.45166145198342
0	1	0.33739886838117	1.06180212994563	-1.70060343943234
0	1	0.407446161469984	0.0457547759652482	-1.90832766444315
0	1	-0.320755714902165	-0.500768554720341	-0.382841648522631
0	1	-1.57402354816398	0.624240143371863	-1.90723131429367
1	1	1.8874795710795	-0.561539671021776	1.65392841661209
1	1	0.894788601005892	0.349733455441991	0.499451197685511
1	1	-0.380783933679795	0.133995858420805	0.635434707672128
1	1	0.578307304659387	0.541112183290417	1.28484042163006
1	1	-1.0549414176154	0.243004444281427	1.95752607280335
1	1	2.39398076103659	-0.752043874950023	1.17202342051795
0	1	-0.428877835797009	-1.0813683593932	0.424329007461994
1	1	1.27598781007975	0.763498321068414	1.70450636345883
0	1	0.0612357337112001	0.938712599442766	-1.16048355472671
0	1	-0.658699311275048	0.279047689765473	-1.64702040890669
0	1	-0.630457732665341	-1.41214408215251	-1.40341198756419
0	1	-1.72329638855527	-2.17416275114664	1.37934668574848
1	1	1.49953199343665	0.599100410431012	-0.141229572510008
1	1	-0.555830195464782	-0.0174918502659804	0.946415752888471
